DR;CD_ORGAO;ORGAO;AG_POSTAGEM;DT_POSTAGEM;ETIQUETA;SERVICO;VLR_MEDIDA;CD_GRUPO_PAIS_DESTINO;CEP_DESTINO;VLR_COBRADO_DESTINATARIO;VLR_DECLARADO;COD_ADM;PRODUTO;QTDE_PRESTADA;VLR_SERVICO;VLR_DESCONTO;ACRESCIMO;VLR_FINAL;CARTAO;DOCUMENTO;SERVIÇO_ADICIONAL;NOME_SERVICO;CONTRATO;ATENDIMENTO;DT_MOV
GO;16300793;AC RUBIATABA;16300793;30/04/2020;PM589379736BR;4677;0,504;0;54355900;0;0;11035269;0;1;60,74;0;0;60,74;00061520195;370849943      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;             ;10014;0,015;0;00000000;0;0;0;0;3;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280489BR;12483;0,02;0;76680000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280492BR;12483;0,02;0;76270000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280461BR;12483;0,02;0;76650000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280458BR;12483;0,02;0;76343000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280444BR;12483;0,02;0;76340000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280435BR;12483;0,02;0;76740000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280475BR;12483;0,02;0;76550000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;30/04/2020;JU544280501BR;12483;0,067;0;74683781;0;0;0;0;1;16,65;0;0;16,65;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;30/04/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PM589379740BR;4677;0,803;0;37640000;0;0;13415611;0;1;44,45;0;0;44,45;00072641398;370960358      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912336113     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909792BR;4014;0,78;0;74643050;0;0;0;0;1;34,05;0;0;34,05;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;JU544280515BR;12483;0,042;0;72746006;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PM589379753BR;4677;2,48;0;03109000;0;0;17348102;0;1;56,41;0;0;56,41;00073589900;370974684      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912425269     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;             ;10014;0,01;0;00000000;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;IF819017614BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;JU544280529BR;12483;0,021;0;14096730;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909801BR;12165;0,053;0;20011904;0;0;11205709;0;1;30,43;0;0;30,43;00062267655;370982628      ;  -  -  -  -  ;POSTAL RESPOSTA DPVAT;9912280636     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;             ;34479;0,052;0;00000000;0;0;11205709;0;1;24,78;0;0;24,78;00062267655;370982628      ;  -  -  -  -  ;SEGURO DPVAT ATE 300 G;9912280636     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;JU544280532BR;12483;0,034;0;06326970;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;JU544280546BR;12483;0,096;0;76400000;0;0;0;0;1;16,65;0;0;16,65;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PM589379767BR;4677;16,478;0;88818800;0;0;13473280;0;1;232,59;0;0;232,59;00068165129;370987209      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912339058     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;             ;10014;0,01;0;00000000;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909815BR;4014;0,111;0;35300273;0;0;0;0;1;70,8;0;0;70,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;JU544280550BR;12483;0,291;0;35590000;0;0;0;0;1;13,85;0;0;13,85;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;             ;10014;0,021;0;79002233;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909829BR;4162;0,119;0;74050100;0;0;10200894;0;1;20,25;0;0;20,25;00061519472;371022042      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912258441     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909832BR;4170;0,36;0;18087901;0;0;10078703;0;1;67,01;0;0;67,01;00062772694;371024129      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909846BR;4170;0,401;0;17525903;0;0;10078703;0;1;67,01;0;0;67,01;00062772694;371026461      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;IF870234826BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PM589379775BR;4510;0,428;0;72547424;0;0;0;0;1;29,4;0;0;29,4;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PM589379784BR;4677;0,301;0;06278908;0;50;12515221;0;1;43,17;0;0;43,17;00072150890;371036489      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912314435     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;JU544280563BR;12483;0,019;0;76630000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909850BR;4014;0,036;0;74922520;0;0;0;0;1;32,15;0;0;32,15;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909863BR;4014;0,035;0;76550000;0;0;0;0;1;32,15;0;0;32,15;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OD786909877BR;4014;0,088;0;74934605;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PW930388504BR;4669;0,213;0;29101094;0;0;11169800;0;1;58,86;0;0;58,86;00067059090;3956224        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;OJ334366508BR;4162;0,167;0;74403010;0;0;11169800;0;1;18,18;0;0;18,18;00067059090;7585789        ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912278851     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PW891126787BR;4669;0,243;0;62960000;0;0;11169800;0;1;58,86;0;0;58,86;00067059090;9057217        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;04/05/2020;PW891172146BR;4669;0,244;0;20551200;0;0;11169800;0;1;42,87;0;0;42,87;00067059090;2827756        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83450505   ;04/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;             ;34088;0;0;00000000;0;0;11311649;0;1;134,7;0;0;134,7;00062627490;371193945      ;  -  -  -  -  ;CAIXA POSTAL RENOV ANUAL;9912285916     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280577BR;12483;0,084;0;14096730;0;0;0;0;1;16,65;0;0;16,65;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;OD786909885BR;4170;3,1;0;06716572;0;0;17102324;0;1;108,23;0;0;108,23;00073171549;371200634      ;  -  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912412982     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;PM589379798BR;4677;0,378;0;13213902;0;879;17384737;0;1;51,46;0;0;51,46;00074294814;371245796      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912427100     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;OD786909894BR;4162;0,398;0;74810180;0;0;14377950;0;1;21,41;0;0;21,41;00069972990;371247136      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360279     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280603BR;12483;0,02;0;76350000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280594BR;12483;0,05;0;74563220;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280585BR;12483;0,05;0;74610240;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;PW938580105BR;4669;0,243;0;75250559;0;0;11169800;0;1;15,75;0;0;15,75;00067059090;7119316        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;PM589379807BR;4677;1,18;0;54355900;0;0;11035269;0;1;65,87;0;0;65,87;00061520195;371251355      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;             ;10014;0,043;0;00000000;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;PM589379815BR;4510;2,32;0;77500000;0;0;0;0;1;40,2;0;0;40,2;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280617BR;10065;0,038;0;74083010;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;371257419      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280625BR;10065;0,082;0;74830090;0;0;17041821;0;1;16,65;0;0;16,65;00072987952;371258198      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;JU544280634BR;10065;0,082;0;74830090;0;0;17041821;0;1;16,65;0;0;16,65;00072987952;371258198      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;IF870234830BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;OD786909903BR;4014;0,033;0;74815460;0;0;0;0;1;32,15;0;0;32,15;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;05/05/2020;PW886231306BR;4669;1,36;0;79200000;0;303,15;13514520;0;1;34,17;0;0;34,17;00068389493;123            ;64-  -  -  -  ;PAC CONTRATO AGENCIA;9912341122     ;83450505   ;05/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;             ;10014;0,022;0;00000000;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;OD786909917BR;4014;0,311;0;75073160;0;0;0;0;1;27,7;0;0;27,7;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;IF870234843BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;PM589379824BR;4677;0,61;0;37640920;0;0;11035269;0;1;44,45;0;0;44,45;00061520195;371414194      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;PM589379838BR;4677;0,3;0;37640920;0;0;11035269;0;1;42,87;0;0;42,87;00061520195;371415502      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;IF870234857BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280648BR;10065;0,023;0;74003901;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;371451884      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280651BR;12483;0,01;0;75860000;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280679BR;12483;0,053;0;76400000;0;0;0;0;1;10,3;0;0;10,3;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;PM589379841BR;4510;2,6;0;76520000;0;0;0;0;1;29,8;0;0;29,8;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;OD786909925BR;4014;0,026;0;76150000;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280682BR;12483;0,045;0;71100127;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280696BR;12483;0,044;0;06152050;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;PW613259909BR;4669;2,94;0;05346000;0;49,99;15118320;0;1;54,44;0;0;54,44;00070996598;1107           ;64-  -  -  -  ;PAC CONTRATO AGENCIA;9912374250     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;OD786909934BR;4014;0,119;0;38160000;0;0;0;0;1;70,8;0;0;70,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280705BR;10065;0,014;0;76360000;0;0;14281074;0;1;14,75;0;0;14,75;00069559368;371490894      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;JU544280665BR;10065;0,02;0;76360000;0;0;14281074;0;1;14,75;0;0;14,75;00069559368;371490894      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;06/05/2020;PW967061920BR;4669;0,17;0;38800000;0;0;11169800;0;1;25,54;0;0;25,54;00067059090;18150          ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83450505   ;06/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;OD786909948BR;4014;0,05;0;75903190;0;0;0;0;1;32,15;0;0;32,15;00000000000;               ;39-  -  -  -  ;SEDEX A VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;PM589379855BR;4677;1,2;0;15170000;0;21;11169800;0;1;49,09;0;0;49,09;00071109641;371597365      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;JU544280719BR;12483;0,013;0;17514695;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;PM589379869BR;4510;0,205;0;11030010;0;0;0;0;1;58,1;0;0;58,1;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;OD786909951BR;4014;0,01;0;74115900;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;JU544280722BR;12483;0,142;0;75113640;0;0;0;0;1;17,5;0;0;17,5;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;PM589379872BR;4510;0,665;0;77660000;0;0;0;0;1;29,4;0;0;29,4;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;PW613268931BR;4669;19,95;0;24941525;0;499;15118320;0;1;226,25;0;0;226,25;00070996598;111621         ;64-  -  -  -  ;PAC CONTRATO AGENCIA;9912374250     ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;IF870234865BR;34207;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - INSCRIÇÃO;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;JU544280736BR;12483;0,034;0;74150310;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;JU544280740BR;12483;0,051;0;13309045;0;0;0;0;1;16,65;0;0;16,65;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;OD786909965BR;4014;0,025;0;76360000;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;PM589379886BR;4677;0,401;0;37640915;0;0;11015292;0;1;42,87;0;0;42,87;00064820122;371680442      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912271175     ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;JU544280753BR;12483;0,016;0;89804440;0;0;0;0;1;8,4;0;0;8,4;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;07/05/2020;OD786909979BR;4170;0,41;0;13213913;0;0;10078703;0;1;67,01;0;0;67,01;00062772694;371693983      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83450505   ;07/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;JU544280767BR;12483;0,359;0;75490000;0;0;0;0;1;15,6;0;0;15,6;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;             ;10014;0,01;0;00000000;0;0;0;0;1;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;OD786909982BR;4014;2,39;0;75120120;0;0;0;0;1;33,2;0;0;33,2;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;JU544280775BR;12483;0,096;0;80060010;0;0;0;0;1;10,3;0;0;10,3;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;JU544280784BR;12483;0,184;0;76190000;0;0;0;0;1;18,35;0;0;18,35;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;PY007557663BR;4669;0,19;0;23570630;0;0;11169800;0;1;42,87;0;0;42,87;00067059090;6927933        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;JU544280807BR;12483;0,02;0;76350000;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;JU544280798BR;12483;0,02;0;06233903;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;PM589379890BR;4677;1;0;09251000;0;0;18245897;0;1;45,37;0;0;45,37;00074241230;371833809      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912445683     ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;OD786909996BR;4162;0,049;0;74025030;0;0;15240290;0;1;20,25;0;0;20,25;00071331255;371842788      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912380348     ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;OD786910005BR;4170;0,391;0;18087901;0;0;10078703;0;1;67,01;0;0;67,01;00062772694;371847868      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83450505   ;08/05/2020
GO;16300793;AC RUBIATABA;16300793;08/05/2020;JU544280815BR;12483;0,031;0;74510040;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83450505   ;08/05/2020
